gaul0_code;gaul0_name;gaul1_code;gaul1_name;gaul2_code;gaul2_name;Continent
102;Abyei;124;Administrative unit not available;125;Administrative unit not available;Africa
1;Afghanistan;277;Farah;3505;Qala-e-Kah;Asia
1;Afghanistan;277;Farah;3504;Pushtrod;Asia
1;Afghanistan;277;Farah;3506;Shibkoh;Asia
1;Afghanistan;277;Farah;3499;Farah;Asia
1;Afghanistan;293;Nimroz;3676;Kang;Asia
1;Afghanistan;293;Nimroz;3678;Zaranj;Asia
1;Afghanistan;277;Farah;3497;Bakwa;Asia
1;Afghanistan;285;Kandahar;3603;Reg;Asia
1;Afghanistan;285;Kandahar;3606;Spinboldak;Asia
1;Afghanistan;285;Kandahar;3598;Kandahar;Asia
1;Afghanistan;285;Kandahar;3595;Arghestan;Asia
1;Afghanistan;285;Kandahar;3600;Maruf;Asia
1;Afghanistan;285;Kandahar;3597;Ghorak;Asia
1;Afghanistan;285;Kandahar;3599;Khakrez;Asia
1;Afghanistan;285;Kandahar;3594;Arghandab;Asia
1;Afghanistan;285;Kandahar;3596;Daman;Asia
1;Afghanistan;285;Kandahar;3753;Nesh;Asia
1;Afghanistan;99881;Uruzgan;3749;Dehrawud;Asia
1;Afghanistan;99881;Uruzgan;3756;Tirinkot;Asia
1;Afghanistan;99881;Uruzgan;3747;Chora;Asia
1;Afghanistan;99881;Uruzgan;3751;Khasuruzgan;Asia
1;Afghanistan;303;Zabul;3773;Tarnak Wa Jaldak;Asia
1;Afghanistan;303;Zabul;3768;Mizan;Asia
1;Afghanistan;303;Zabul;3766;Atghar;Asia
1;Afghanistan;303;Zabul;3765;Arghandab;Asia
1;Afghanistan;303;Zabul;3769;Qalat;Asia
1;Afghanistan;287;Khost;3617;Mandozayi;Asia
1;Afghanistan;303;Zabul;3770;Shahjoy;Asia
1;Afghanistan;303;Zabul;3772;Shinkay;Asia
1;Afghanistan;279;Ghazni;3529;Malestan;Asia
1;Afghanistan;279;Ghazni;3524;Gelan;Asia
1;Afghanistan;279;Ghazni;3530;Muqur;Asia
1;Afghanistan;279;Ghazni;3528;Jaghuri;Asia
1;Afghanistan;279;Ghazni;3519;Abband;Asia
1;Afghanistan;279;Ghazni;3526;Giro;Asia
1;Afghanistan;279;Ghazni;3533;Qarabagh;Asia
1;Afghanistan;279;Ghazni;3521;Andar;Asia
1;Afghanistan;279;Ghazni;3523;Dehyak;Asia
1;Afghanistan;279;Ghazni;3525;Ghazni;Asia
1;Afghanistan;279;Ghazni;3534;Zanakhan;Asia
1;Afghanistan;303;Zabul;3771;Shomulzay;Asia
1;Afghanistan;279;Ghazni;3532;Nawur;Asia
1;Afghanistan;295;Paktika;3697;Wormamay;Asia
1;Afghanistan;295;Paktika;3686;Dila;Asia
1;Afghanistan;295;Paktika;3691;Omna;Asia
1;Afghanistan;295;Paktika;3685;Bermel;Asia
1;Afghanistan;295;Paktika;3687;Gyan;Asia
1;Afghanistan;295;Paktika;3695;Urgun;Asia
1;Afghanistan;295;Paktika;3699;Ziruk;Asia
1;Afghanistan;295;Paktika;3690;Naka;Asia
1;Afghanistan;295;Paktika;3692;Sarrawzah(Sarhawzah);Asia
1;Afghanistan;295;Paktika;3689;Matakhan;Asia
1;Afghanistan;287;Khost;3622;Spera;Asia
1;Afghanistan;287;Khost;3623;Tani;Asia
1;Afghanistan;287;Khost;3709;Shamal;Asia
1;Afghanistan;287;Khost;3614;Gurbuz;Asia
1;Afghanistan;287;Khost;3616;Khost(Matun);Asia
1;Afghanistan;287;Khost;3619;Nadirshahkot;Asia
1;Afghanistan;287;Khost;3613;Bak;Asia
1;Afghanistan;287;Khost;3615;Jajimaydan;Asia
1;Afghanistan;287;Khost;3621;Sabari;Asia
1;Afghanistan;287;Khost;3620;Qalandar;Asia
1;Afghanistan;296;Paktya;3702;Dand wa Patan;Asia
1;Afghanistan;296;Paktya;3701;Chamkani;Asia
1;Afghanistan;296;Paktya;3705;Alikhel (Jaji);Asia
1;Afghanistan;296;Paktya;3707;Lija Ahmad Khel;Asia
1;Afghanistan;296;Paktya;3704;Zadran;Asia
1;Afghanistan;296;Paktya;3710;Shawak;Asia
1;Afghanistan;296;Paktya;3711;Zurmat;Asia
1;Afghanistan;296;Paktya;3703;Gardez;Asia
1;Afghanistan;291;Logar;3700;Azra;Asia
1;Afghanistan;291;Logar;3651;Khoshi;Asia
1;Afghanistan;291;Logar;3649;Barakibarak;Asia
1;Afghanistan;291;Logar;3653;Pul-e- Alam;Asia
1;Afghanistan;291;Logar;3652;Mohammadagha;Asia
1;Afghanistan;302;Wardak;3763;Nerkh;Asia
1;Afghanistan;302;Wardak;3762;Maydanshahr;Asia
1;Afghanistan;302;Wardak;3760;Jalrez;Asia
1;Afghanistan;302;Wardak;3764;Saydabad;Asia
1;Afghanistan;302;Wardak;3757;Chak;Asia
1;Afghanistan;292;Nangarhar;3661;Hesarak;Asia
1;Afghanistan;292;Nangarhar;3671;Sherzad;Asia
1;Afghanistan;292;Nangarhar;3664;Khogyani;Asia
1;Afghanistan;292;Nangarhar;3658;Dehbala;Asia
1;Afghanistan;292;Nangarhar;3656;Chaparhar;Asia
1;Afghanistan;292;Nangarhar;3673;Surkhrod;Asia
1;Afghanistan;292;Nangarhar;3654;Achin;Asia
1;Afghanistan;292;Nangarhar;3668;Nazyan;Asia
1;Afghanistan;292;Nangarhar;3672;Shinwar;Asia
1;Afghanistan;292;Nangarhar;3659;Durbaba;Asia
1;Afghanistan;276;Bamyan;3491;Bamyan;Asia
1;Afghanistan;99880;Parwan;3723;Surkh-e- Parsa;Asia
1;Afghanistan;284;Kabul;3590;Paghman;Asia
1;Afghanistan;284;Kabul;3581;Chaharasyab;Asia
1;Afghanistan;284;Kabul;3589;Musayi;Asia
1;Afghanistan;284;Kabul;3585;Kabul;Asia
1;Afghanistan;284;Kabul;3580;Bagrami;Asia
1;Afghanistan;284;Kabul;3587;Khak-e- Jabbar;Asia
1;Afghanistan;284;Kabul;3582;Dehsabz;Asia
1;Afghanistan;284;Kabul;3586;Kalakan;Asia
1;Afghanistan;284;Kabul;3588;Mirbachakot;Asia
1;Afghanistan;284;Kabul;3583;Farza;Asia
1;Afghanistan;284;Kabul;3584;Estalef;Asia
1;Afghanistan;284;Kabul;3591;Qarabagh;Asia
1;Afghanistan;99880;Parwan;3718;Koh-e- Safi;Asia
1;Afghanistan;99880;Parwan;3712;Bagram;Asia
1;Afghanistan;99880;Parwan;3717;Jabalussaraj;Asia
1;Afghanistan;284;Kabul;3593;Surobi;Asia
1;Afghanistan;292;Nangarhar;3666;Lalpur;Asia
1;Afghanistan;292;Nangarhar;3660;Goshta;Asia
1;Afghanistan;292;Nangarhar;3663;Kama;Asia
1;Afghanistan;292;Nangarhar;3665;Kuzkunar;Asia
1;Afghanistan;292;Nangarhar;3657;Dara-e-Nur;Asia
1;Afghanistan;286;Kapisa;3610;Mahmud-e- Raqi;Asia
1;Afghanistan;286;Kapisa;3608;Kohband;Asia
1;Afghanistan;286;Kapisa;3611;Nejrab;Asia
1;Afghanistan;286;Kapisa;3612;Tagab;Asia
1;Afghanistan;286;Kapisa;3607;Alasay;Asia
1;Afghanistan;290;Laghman;3646;Dawlatshah;Asia
1;Afghanistan;290;Laghman;3645;Alishang;Asia
1;Afghanistan;290;Laghman;3648;Qarghayi;Asia
1;Afghanistan;290;Laghman;3647;Mehtarlam;Asia
1;Afghanistan;290;Laghman;3644;Alingar;Asia
1;Afghanistan;99879;Panjsher;3716;Dara;Asia
1;Afghanistan;288;Kunar;3634;Nurgal;Asia
1;Afghanistan;288;Kunar;3630;Khaskunar;Asia
1;Afghanistan;288;Kunar;3636;Sarkani;Asia
1;Afghanistan;288;Kunar;3628;Chawkay;Asia
1;Afghanistan;288;Kunar;3632;Narang;Asia
1;Afghanistan;288;Kunar;3631;Marawara;Asia
1;Afghanistan;288;Kunar;3627;Chapadara;Asia
1;Afghanistan;288;Kunar;3635;Dara-e-Pech;Asia
1;Afghanistan;288;Kunar;3629;Dangam;Asia
1;Afghanistan;288;Kunar;3633;Nari;Asia
1;Afghanistan;294;Nuristan;3682;Nurgeram;Asia
1;Afghanistan;294;Nuristan;3684;Waygal;Asia
1;Afghanistan;294;Nuristan;3680;Kamdesh;Asia
1;Afghanistan;292;Nangarhar;3669;Pachieragam;Asia
1;Afghanistan;293;Nimroz;3677;Khashrod;Asia
1;Afghanistan;293;Nimroz;3675;Chakhansur;Asia
1;Afghanistan;293;Nimroz;3674;Charburjak;Asia
1;Afghanistan;281;Hilmand;3543;Deh-e-shu;Asia
1;Afghanistan;281;Hilmand;3552;Reg;Asia
1;Afghanistan;281;Hilmand;3544;Garmser;Asia
1;Afghanistan;281;Hilmand;3548;Nad-e-Ali;Asia
1;Afghanistan;281;Hilmand;3551;Nawa-e-Barakzaiy;Asia
1;Afghanistan;281;Hilmand;3554;Washer;Asia
1;Afghanistan;281;Hilmand;3549;Nahr-e-Saraj;Asia
1;Afghanistan;281;Hilmand;3550;Nawzad;Asia
1;Afghanistan;281;Hilmand;3547;Musaqalah;Asia
1;Afghanistan;281;Hilmand;3553;Sangin;Asia
1;Afghanistan;281;Hilmand;3545;Kajaki;Asia
1;Afghanistan;285;Kandahar;3605;Shorabak;Asia
1;Afghanistan;295;Paktika;3688;Gomal;Asia
1;Afghanistan;277;Farah;3502;Lash-e-Juwayn;Asia
1;Afghanistan;287;Khost;3624;Terezayi;Asia
1;Afghanistan;294;Nuristan;3679;Barg-e- Matal;Asia
1;Afghanistan;99880;Parwan;3720;Salang;Asia
1;Afghanistan;99880;Parwan;3722;Shinwari;Asia
1;Afghanistan;99880;Parwan;3714;Ghorband;Asia
1;Afghanistan;99880;Parwan;3721;Shekhali;Asia
1;Afghanistan;276;Bamyan;3493;Shibar;Asia
1;Afghanistan;276;Bamyan;3495;Yakawlang;Asia
1;Afghanistan;280;Ghor;3536;Lal Wa Sarjangal;Asia
1;Afghanistan;277;Farah;3498;Balabuluk;Asia
1;Afghanistan;277;Farah;3500;Gulestan;Asia
1;Afghanistan;277;Farah;3501;Khak-e-Safed;Asia
1;Afghanistan;277;Farah;3496;Anardara;Asia
1;Afghanistan;295;Paktika;3693;Sarobi;Asia
1;Afghanistan;292;Nangarhar;3655;Batikot;Asia
1;Afghanistan;282;Hirat;3559;Gulran;Asia
1;Afghanistan;282;Hirat;3565;Kushk;Asia
1;Afghanistan;282;Hirat;3570;Zindajan;Asia
1;Afghanistan;282;Hirat;3568;Pashtunzarghun;Asia
1;Afghanistan;282;Hirat;3557;Farsi;Asia
1;Afghanistan;282;Hirat;3567;Obe;Asia
1;Afghanistan;282;Hirat;3556;Chisht-e-Sharif;Asia
1;Afghanistan;282;Hirat;3563;Karukh;Asia
1;Afghanistan;282;Hirat;3562;Injil;Asia
1;Afghanistan;273;Badghis;3460;Jawand;Asia
1;Afghanistan;273;Badghis;3462;Balamurghab;Asia
1;Afghanistan;273;Badghis;3459;Ghormach;Asia
1;Afghanistan;278;Faryab;3507;Almar;Asia
1;Afghanistan;278;Faryab;3513;Kohestan;Asia
1;Afghanistan;278;Faryab;3518;Shirintagab;Asia
1;Afghanistan;278;Faryab;3510;Dawlatabad;Asia
1;Afghanistan;278;Faryab;3508;Qorghan;Asia
1;Afghanistan;278;Faryab;3511;Khan-e-Char Bagh;Asia
1;Afghanistan;283;Jawzjan;3579;Shiberghan;Asia
1;Afghanistan;283;Jawzjan;3575;Khwajadukoh;Asia
1;Afghanistan;283;Jawzjan;3576;Mardyan;Asia
1;Afghanistan;283;Jawzjan;3577;Mingajik;Asia
1;Afghanistan;283;Jawzjan;3578;Qarqin;Asia
1;Afghanistan;283;Jawzjan;3574;Khamyab;Asia
1;Afghanistan;280;Ghor;3538;Saghar;Asia
1;Afghanistan;280;Ghor;3540;Taywarah;Asia
1;Afghanistan;280;Ghor;3541;Tolak;Asia
1;Afghanistan;275;Balkh;3490;Shortepa;Asia
1;Afghanistan;275;Balkh;3481;Dawlatabad;Asia
1;Afghanistan;275;Balkh;3486;Marmul;Asia
1;Afghanistan;275;Balkh;3479;Charkent;Asia
1;Afghanistan;275;Balkh;3482;Dehdadi;Asia
1;Afghanistan;275;Balkh;3477;Balkh;Asia
1;Afghanistan;275;Balkh;3478;Charbulak;Asia
1;Afghanistan;275;Balkh;3480;Chemtal;Asia
1;Afghanistan;275;Balkh;3489;Sholgareh;Asia
1;Afghanistan;298;Samangan;3728;Ruy-e-Duab;Asia
1;Afghanistan;298;Samangan;3727;Khuram Wa Sarbagh;Asia
1;Afghanistan;299;Sar-e-Pul;3733;Sayad;Asia
1;Afghanistan;299;Sar-e-Pul;3729;Balkhab;Asia
1;Afghanistan;299;Sar-e-Pul;3730;Kohestanat;Asia
1;Afghanistan;289;Kunduz;3643;Qala-e-Zal;Asia
1;Afghanistan;289;Kunduz;3639;Chardarah;Asia
1;Afghanistan;289;Kunduz;3640;Emamsaheb;Asia
1;Afghanistan;289;Kunduz;3638;Dasht-e-Archi;Asia
1;Afghanistan;289;Kunduz;3642;Kunduz;Asia
1;Afghanistan;289;Kunduz;3637;Aliabad;Asia
1;Afghanistan;289;Kunduz;3641;Khanabad;Asia
1;Afghanistan;274;Baghlan;3468;Burka;Asia
1;Afghanistan;274;Baghlan;3469;Dahana-e-Ghori;Asia
1;Afghanistan;274;Baghlan;3475;Pul-e- khumri;Asia
1;Afghanistan;274;Baghlan;3470;Doshi;Asia
1;Afghanistan;274;Baghlan;3472;Khenjan;Asia
1;Afghanistan;274;Baghlan;3476;Tala Wa barfak;Asia
1;Afghanistan;300;Takhar;3740;Eshkashem;Asia
1;Afghanistan;300;Takhar;3737;Chal;Asia
1;Afghanistan;300;Takhar;3735;Bangi;Asia
1;Afghanistan;300;Takhar;3744;Taloqan;Asia
1;Afghanistan;300;Takhar;3741;Kalafgan;Asia
1;Afghanistan;300;Takhar;3743;Rostaq;Asia
1;Afghanistan;300;Takhar;3738;Darqad;Asia
1;Afghanistan;300;Takhar;3736;Chahab;Asia
1;Afghanistan;272;Badakhshan;3454;Shahr-e-Buzorg;Asia
1;Afghanistan;272;Badakhshan;3455;Shighnan;Asia
1;Afghanistan;272;Badakhshan;3457;Zebak;Asia
1;Afghanistan;272;Badakhshan;3448;Eshkmesh;Asia
1;Afghanistan;272;Badakhshan;3456;Wakhan;Asia
1;Afghanistan;272;Badakhshan;3452;Koran wa Monjan;Asia
1;Afghanistan;298;Samangan;3724;Aybak;Asia
1;Afghanistan;300;Takhar;3745;Warsaj;Asia
1;Afghanistan;277;Farah;3503;Purchaman;Asia
1;Afghanistan;282;Hirat;3569;Shindand;Asia
1;Afghanistan;280;Ghor;3537;Pasaband;Asia
1;Afghanistan;278;Faryab;3517;Qaysar;Asia
1;Afghanistan;275;Balkh;3488;Nahr-e- Shahi;Asia
1;Afghanistan;281;Hilmand;3542;Baghran;Asia
1;Afghanistan;285;Kandahar;3601;Maywand;Asia
1;Afghanistan;281;Hilmand;3546;Lashkargah;Asia
1;Afghanistan;99878;Daykundi;3750;Gizab;Asia
1;Afghanistan;279;Ghazni;3520;Ajrestan;Asia
1;Afghanistan;292;Nangarhar;3667;Muhmand Dara;Asia
1;Afghanistan;285;Kandahar;99882;Panjwayi;Asia
1;Afghanistan;285;Kandahar;99883;Zheray;Asia
1;Afghanistan;285;Kandahar;99884;Shahwalikot;Asia
1;Afghanistan;285;Kandahar;99885;Miyanshin;Asia
1;Afghanistan;99881;Uruzgan;99886;Shahid-e-Hassas;Asia
1;Afghanistan;303;Zabul;99887;Daychopan;Asia
1;Afghanistan;303;Zabul;99888;Kakar;Asia
1;Afghanistan;303;Zabul;99889;Nawbahar;Asia
1;Afghanistan;279;Ghazni;99890;Waghaz;Asia
1;Afghanistan;279;Ghazni;99891;Walimuhammad-e- Shahid;Asia
1;Afghanistan;279;Ghazni;99892;Jaghatu;Asia
1;Afghanistan;279;Ghazni;99893;Rashidan;Asia
1;Afghanistan;279;Ghazni;99894;Khwajaumari;Asia
1;Afghanistan;279;Ghazni;99895;Nawa;Asia
1;Afghanistan;295;Paktika;99896;Turwo (Tarwe);Asia
1;Afghanistan;295;Paktika;99897;Wazakhah;Asia
1;Afghanistan;295;Paktika;99898;Zarghunshahr;Asia
1;Afghanistan;295;Paktika;99899;Janikhel;Asia
1;Afghanistan;295;Paktika;99900;Yahyakhel;Asia
1;Afghanistan;295;Paktika;99901;Yosufkhel;Asia
1;Afghanistan;295;Paktika;99902;Sharan;Asia
1;Afghanistan;287;Khost;99903;Musakhel;Asia
1;Afghanistan;296;Paktya;99904;Janikhel;Asia
1;Afghanistan;296;Paktya;99905;Ahmadaba;Asia
1;Afghanistan;296;Paktya;99906;Sayedkaram;Asia
1;Afghanistan;291;Logar;99907;Kharwar;Asia
1;Afghanistan;291;Logar;99908;Charkh;Asia
1;Afghanistan;302;Wardak;99909;Jaghatu;Asia
1;Afghanistan;302;Wardak;99910;Daymirdad;Asia
1;Afghanistan;302;Wardak;99911;Hesa-e- Awal-e- Behsud;Asia
1;Afghanistan;302;Wardak;99912;Markaz-e-Behsud;Asia
1;Afghanistan;292;Nangarhar;99914;Kot;Asia
1;Afghanistan;292;Nangarhar;99915;Rodat;Asia
1;Afghanistan;99878;Daykundi;99916;Nili;Asia
1;Afghanistan;99878;Daykundi;99917;Miramor;Asia
1;Afghanistan;99878;Daykundi;99918;Shahrestan;Asia
1;Afghanistan;99878;Daykundi;99919;Ashtarlay;Asia
1;Afghanistan;276;Bamyan;99920;Waras;Asia
1;Afghanistan;276;Bamyan;99921;Panjab;Asia
1;Afghanistan;276;Bamyan;99922;Sayghan;Asia
1;Afghanistan;284;Kabul;99923;Shakardara;Asia
1;Afghanistan;284;Kabul;99924;Guldara;Asia
1;Afghanistan;99880;Parwan;99925;Charikar;Asia
1;Afghanistan;99880;Parwan;99926;Saydkhel;Asia
1;Afghanistan;286;Kapisa;99927;Hisa-e- Awal-e- Kohestan;Asia
1;Afghanistan;292;Nangarhar;99928;Behsud;Asia
1;Afghanistan;286;Kapisa;99929;Hisa-e- Duwum-e- Kohestan;Asia
1;Afghanistan;99879;Panjsher;99930;Onaba(Anawa);Asia
1;Afghanistan;99879;Panjsher;99931;Rukha;Asia
1;Afghanistan;294;Nuristan;99932;Duab;Asia
1;Afghanistan;288;Kunar;99933;Asadabad;Asia
1;Afghanistan;288;Kunar;99934;Watapur;Asia
1;Afghanistan;288;Kunar;99935;Shigal Wa sheltan;Asia
1;Afghanistan;288;Kunar;99936;Barkunar;Asia
1;Afghanistan;288;Kunar;99937;Ghaziabad;Asia
1;Afghanistan;294;Nuristan;99938;Wama;Asia
1;Afghanistan;99879;Panjsher;99939;Bazarak;Asia
1;Afghanistan;99879;Panjsher;99940;Shutul;Asia
1;Afghanistan;294;Nuristan;99941;Poruns;Asia
1;Afghanistan;294;Nuristan;99942;Mandol;Asia
1;Afghanistan;99879;Panjsher;99943;Paryan;Asia
1;Afghanistan;99879;Panjsher;99944;Khenj (Hes-e- Awal);Asia
1;Afghanistan;276;Bamyan;99945;Kahmard;Asia
1;Afghanistan;99878;Daykundi;99946;Sang-e-Takht;Asia
1;Afghanistan;282;Hirat;99947;Kohsan;Asia
1;Afghanistan;282;Hirat;99948;Kushk-e-Kohna;Asia
1;Afghanistan;282;Hirat;99949;Ghoryan;Asia
1;Afghanistan;282;Hirat;99950;Adraskan;Asia
1;Afghanistan;282;Hirat;99951;Guzara;Asia
1;Afghanistan;273;Badghis;99952;Muqur;Asia
1;Afghanistan;273;Badghis;99953;Abkamari;Asia
1;Afghanistan;273;Badghis;99954;Qadis;Asia
1;Afghanistan;278;Faryab;99955;Garziwan;Asia
1;Afghanistan;278;Faryab;99956;Bilcheragh;Asia
1;Afghanistan;278;Faryab;99957;Pashtunkot;Asia
1;Afghanistan;278;Faryab;99958;Maymana;Asia
1;Afghanistan;278;Faryab;99959;Khwajasabzposh;Asia
1;Afghanistan;278;Faryab;99960;Qaramqol;Asia
1;Afghanistan;283;Jawzjan;99961;Darzab;Asia
1;Afghanistan;283;Jawzjan;99962;Qushtepa;Asia
1;Afghanistan;278;Faryab;99963;Andkhoy;Asia
1;Afghanistan;283;Jawzjan;99964;Khanaqa;Asia
1;Afghanistan;283;Jawzjan;99965;Fayzabad;Asia
1;Afghanistan;283;Jawzjan;99966;Aqcha;Asia
1;Afghanistan;280;Ghor;99967;Shahrak;Asia
1;Afghanistan;280;Ghor;99968;DoLayna;Asia
1;Afghanistan;280;Ghor;99969;Charsadra;Asia
1;Afghanistan;280;Ghor;99970;Chaghcharan;Asia
1;Afghanistan;280;Ghor;99971;Dawlatyar;Asia
1;Afghanistan;275;Balkh;99972;Sharak-e-Hayratan;Asia
1;Afghanistan;275;Balkh;99973;Kaldar;Asia
1;Afghanistan;275;Balkh;99974;Khulm;Asia
1;Afghanistan;275;Balkh;99975;Keshendeh;Asia
1;Afghanistan;275;Balkh;99976;Zari;Asia
1;Afghanistan;298;Samangan;99977;Feroznakhchir;Asia
1;Afghanistan;298;Samangan;99978;Dara-e Suf-e-Bala;Asia
1;Afghanistan;299;Sar-e-Pul;99979;Sar-e-Pul;Asia
1;Afghanistan;299;Sar-e-Pul;99980;Sozmaqala;Asia
1;Afghanistan;299;Sar-e-Pul;99981;Gosfandi;Asia
1;Afghanistan;299;Sar-e-Pul;99982;Sancharak(sangchark);Asia
1;Afghanistan;274;Baghlan;99983;Baghlan-e-Jadid;Asia
1;Afghanistan;274;Baghlan;99984;Nahrin;Asia
1;Afghanistan;274;Baghlan;99985;Khwajahejran;Asia
1;Afghanistan;274;Baghlan;99986;Andarab;Asia
1;Afghanistan;274;Baghlan;99987;Guzargah-e- Nur;Asia
1;Afghanistan;274;Baghlan;99988;Fereng Wa Gharu;Asia
1;Afghanistan;274;Baghlan;99989;Dehsalah;Asia
1;Afghanistan;300;Takhar;99990;Namakab;Asia
1;Afghanistan;300;Takhar;99991;Farkhar;Asia
1;Afghanistan;300;Takhar;99992;Baharak;Asia
1;Afghanistan;300;Takhar;99993;Hazarsumuch;Asia
1;Afghanistan;300;Takhar;99994;Dasht-e- Qala;Asia
1;Afghanistan;300;Takhar;99995;Khwajabahawuddin;Asia
1;Afghanistan;300;Takhar;99996;Yangi Qala;Asia
1;Afghanistan;272;Badakhshan;99997;Yawan;Asia
1;Afghanistan;272;Badakhshan;99998;Raghestan;Asia
1;Afghanistan;272;Badakhshan;99999;Khwahan;Asia
1;Afghanistan;272;Badakhshan;100000;Kofab;Asia
1;Afghanistan;272;Badakhshan;100001;Yaftal-e-Sufla;Asia
1;Afghanistan;272;Badakhshan;100002;Kohestan;Asia
1;Afghanistan;272;Badakhshan;100003;Shaki;Asia
1;Afghanistan;272;Badakhshan;100004;Darwaz;Asia
1;Afghanistan;272;Badakhshan;100005;Darwaz-e-Balla;Asia
1;Afghanistan;272;Badakhshan;100006;Arghanjkhwa;Asia
1;Afghanistan;272;Badakhshan;100007;Fayzabad;Asia
1;Afghanistan;272;Badakhshan;100008;Shuhada;Asia
1;Afghanistan;272;Badakhshan;100009;Khash;Asia
1;Afghanistan;272;Badakhshan;100010;Argo;Asia
1;Afghanistan;272;Badakhshan;100011;Darayem;Asia
1;Afghanistan;272;Badakhshan;100012;Teshkan;Asia
1;Afghanistan;272;Badakhshan;100013;Baharak;Asia
1;Afghanistan;272;Badakhshan;100014;Warduj;Asia
1;Afghanistan;272;Badakhshan;100015;Jorm;Asia
1;Afghanistan;272;Badakhshan;100016;Yamgan;Asia
1;Afghanistan;272;Badakhshan;100017;Keshem;Asia
1;Afghanistan;272;Badakhshan;100018;Tagab;Asia
1;Afghanistan;300;Takhar;100019;Khwajaghar;Asia
1;Afghanistan;274;Baghlan;100020;Khost Wa Fereng;Asia
1;Afghanistan;274;Baghlan;100021;Pul-e-Hesar;Asia
1;Afghanistan;298;Samangan;100022;Hazrat-e- Sultan;Asia
1;Afghanistan;298;Samangan;100023;Dara-e- Suf-e- Payin;Asia
1;Afghanistan;273;Badghis;100024;Qala-e-Naw;Asia
1;Afghanistan;99878;Daykundi;100025;Kajran;Asia
1;Afghanistan;99878;Daykundi;100026;kiti;Asia
1;Afghanistan;99878;Daykundi;100027;Khadir;Asia
2;Aksai Chin;304;Administrative unit not available;3774;Administrative unit not available;Asia
3;Albania;305;Berat;3776;Cukalat;Europa
3;Albania;305;Berat;3777;Kutalli;Europa
3;Albania;305;Berat;3778;Lumas;Europa
3;Albania;305;Berat;3779;Otllak;Europa
3;Albania;305;Berat;3780;Poshnje;Europa
3;Albania;305;Berat;3781;Roshnik;Europa
3;Albania;305;Berat;3782;Sinje;Europa
3;Albania;305;Berat;3783;Terpan;Europa
3;Albania;305;Berat;3784;Ura Vajgurore;Europa
3;Albania;305;Berat;3785;Velabisht;Europa
3;Albania;305;Berat;3786;Vertop;Europa
3;Albania;306;Bulqize;3787;Bulqize;Europa
3;Albania;306;Bulqize;3788;Fushe Bulqize;Europa
3;Albania;306;Bulqize;3789;Gjorice;Europa
3;Albania;306;Bulqize;3790;Klenje;Europa
3;Albania;306;Bulqize;3791;Martanesh;Europa
3;Albania;306;Bulqize;3792;Ostren;Europa
3;Albania;306;Bulqize;3793;Shupenze;Europa
3;Albania;306;Bulqize;3794;Zerqan;Europa
3;Albania;307;Delvine;3795;Delvine;Europa
3;Albania;307;Delvine;3796;Finiq;Europa
3;Albania;307;Delvine;3797;Mesopotan;Europa
3;Albania;307;Delvine;3798;Vergo;Europa
3;Albania;308;Devoll;3799;Bashkia Bilisht;Europa
3;Albania;308;Devoll;3800;Bilisht;Europa
3;Albania;308;Devoll;3801;Hocisht;Europa
3;Albania;308;Devoll;3802;Miras;Europa
3;Albania;308;Devoll;3803;Proger;Europa
3;Albania;309;Diber;3804;Arras;Europa
3;Albania;309;Diber;3805;Fushe Cidhen;Europa
3;Albania;309;Diber;3806;Kala E Dodes;Europa
3;Albania;309;Diber;3807;Kastriot;Europa
3;Albania;309;Diber;3808;Lure;Europa
3;Albania;309;Diber;3809;Luzni;Europa
3;Albania;309;Diber;3810;Maqellare;Europa
3;Albania;309;Diber;3811;Melan;Europa
3;Albania;309;Diber;3812;Muhurr;Europa
3;Albania;309;Diber;3814;Qender Tomin;Europa
3;Albania;309;Diber;3815;Selishte;Europa
3;Albania;309;Diber;3816;Sllove;Europa
3;Albania;309;Diber;3817;Zall Dardhe;Europa
3;Albania;309;Diber;3818;Zall Rec;Europa
3;Albania;310;Durres;3819;Durres;Europa
3;Albania;310;Durres;3820;Gjepalaj;Europa
3;Albania;310;Durres;3821;Ishem;Europa
3;Albania;310;Durres;3822;Katund I Ri;Europa
3;Albania;310;Durres;3823;Maminas;Europa
3;Albania;310;Durres;3824;Manez;Europa
3;Albania;310;Durres;3825;Rashbull;Europa
3;Albania;310;Durres;3827;Sukth;Europa
3;Albania;310;Durres;3828;Xhafzotaj;Europa
3;Albania;311;Elbasan;3829;Belsh;Europa
3;Albania;311;Elbasan;3830;Bradashesh;Europa
3;Albania;311;Elbasan;3831;Cerrik;Europa
3;Albania;311;Elbasan;3832;Elbasan;Europa
3;Albania;311;Elbasan;3833;Fierz;Europa
3;Albania;311;Elbasan;3834;Funar;Europa
3;Albania;311;Elbasan;3835;Gjegjan;Europa
3;Albania;311;Elbasan;3836;Gjinar;Europa
3;Albania;311;Elbasan;3837;Gostime;Europa
3;Albania;311;Elbasan;3838;Gracen;Europa
3;Albania;311;Elbasan;3839;Grekan;Europa
3;Albania;311;Elbasan;3840;Kajan;Europa
3;Albania;311;Elbasan;3841;Klos;Europa
3;Albania;311;Elbasan;3842;Labinot Fushe;Europa
3;Albania;311;Elbasan;3843;Labinot Mal;Europa
3;Albania;311;Elbasan;3844;Mollas;Europa
3;Albania;311;Elbasan;3845;Paper;Europa
